ID,Subject Code,Subject Name,Grade,Credits
23031A0101,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,D,2
23031A0101,R2322012,ENGINEERING GEOLOGY,D,3
23031A0101,R2322013,CONCRETE TECHNOLOGY,C,3
23031A0101,R2322014,STRUCTURAL ANALYSIS,E,3
23031A0101,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,E,3
23031A0101,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0101,R2322017,ENGINEERING GEOLOGYLAB,B,1.5
23031A0101,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,A,2
23031A0101,R2322019,DESIGN THINKING & INNOVATION,A,2
23031A0102,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,E,2
23031A0102,R2322012,ENGINEERING GEOLOGY,E,3
23031A0102,R2322013,CONCRETE TECHNOLOGY,F,0
23031A0102,R2322014,STRUCTURAL ANALYSIS,F,0
23031A0102,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,E,3
23031A0102,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0102,R2322017,ENGINEERING GEOLOGYLAB,C,1.5
23031A0102,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,B,2
23031A0102,R2322019,DESIGN THINKING & INNOVATION,A,2
23031A0103,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,C,2
23031A0103,R2322012,ENGINEERING GEOLOGY,D,3
23031A0103,R2322013,CONCRETE TECHNOLOGY,D,3
23031A0103,R2322014,STRUCTURAL ANALYSIS,D,3
23031A0103,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,E,3
23031A0103,R2322016,CONCRETE TECHNOLOGY LAB,B,1.5
23031A0103,R2322017,ENGINEERING GEOLOGYLAB,A,1.5
23031A0103,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,A,2
23031A0103,R2322019,DESIGN THINKING & INNOVATION,A,2
23031A0104,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,E,2
23031A0104,R2322012,ENGINEERING GEOLOGY,D,3
23031A0104,R2322013,CONCRETE TECHNOLOGY,C,3
23031A0104,R2322014,STRUCTURAL ANALYSIS,F,0
23031A0104,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,F,0
23031A0104,R2322016,CONCRETE TECHNOLOGY LAB,B,1.5
23031A0104,R2322017,ENGINEERING GEOLOGYLAB,C,1.5
23031A0104,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,B,2
23031A0104,R2322019,DESIGN THINKING & INNOVATION,A,2
23031A0105,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,D,2
23031A0105,R2322012,ENGINEERING GEOLOGY,E,3
23031A0105,R2322013,CONCRETE TECHNOLOGY,E,3
23031A0105,R2322014,STRUCTURAL ANALYSIS,F,0
23031A0105,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,F,0
23031A0105,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0105,R2322017,ENGINEERING GEOLOGYLAB,C,1.5
23031A0105,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,B,2
23031A0105,R2322019,DESIGN THINKING & INNOVATION,A,2
23031A0106,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,D,2
23031A0106,R2322012,ENGINEERING GEOLOGY,C,3
23031A0106,R2322013,CONCRETE TECHNOLOGY,C,3
23031A0106,R2322014,STRUCTURAL ANALYSIS,E,3
23031A0106,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,C,3
23031A0106,R2322016,CONCRETE TECHNOLOGY LAB,S,1.5
23031A0106,R2322017,ENGINEERING GEOLOGYLAB,S,1.5
23031A0106,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,A,2
23031A0106,R2322019,DESIGN THINKING & INNOVATION,S,2
23031A0107,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,D,2
23031A0107,R2322012,ENGINEERING GEOLOGY,D,3
23031A0107,R2322013,CONCRETE TECHNOLOGY,E,3
23031A0107,R2322014,STRUCTURAL ANALYSIS,D,3
23031A0107,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,E,3
23031A0107,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0107,R2322017,ENGINEERING GEOLOGYLAB,B,1.5
23031A0107,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,B,2
23031A0107,R2322019,DESIGN THINKING & INNOVATION,S,2
23031A0108,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,C,2
23031A0108,R2322012,ENGINEERING GEOLOGY,C,3
23031A0108,R2322013,CONCRETE TECHNOLOGY,D,3
23031A0108,R2322014,STRUCTURAL ANALYSIS,E,3
23031A0108,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,E,3
23031A0108,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0108,R2322017,ENGINEERING GEOLOGYLAB,B,1.5
23031A0108,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,A,2
23031A0108,R2322019,DESIGN THINKING & INNOVATION,S,2
23031A0109,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,D,2
23031A0109,R2322012,ENGINEERING GEOLOGY,D,3
23031A0109,R2322013,CONCRETE TECHNOLOGY,E,3
23031A0109,R2322014,STRUCTURAL ANALYSIS,F,0
23031A0109,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,E,3
23031A0109,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0109,R2322017,ENGINEERING GEOLOGYLAB,C,1.5
23031A0109,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,A,2
23031A0109,R2322019,DESIGN THINKING & INNOVATION,S,2
23031A0110,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,D,2
23031A0110,R2322012,ENGINEERING GEOLOGY,C,3
23031A0110,R2322013,CONCRETE TECHNOLOGY,B,3
23031A0110,R2322014,STRUCTURAL ANALYSIS,D,3
23031A0110,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,B,3
23031A0110,R2322016,CONCRETE TECHNOLOGY LAB,S,1.5
23031A0110,R2322017,ENGINEERING GEOLOGYLAB,S,1.5
23031A0110,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,A,2
23031A0110,R2322019,DESIGN THINKING & INNOVATION,S,2
23031A0111,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,C,2
23031A0111,R2322012,ENGINEERING GEOLOGY,E,3
23031A0111,R2322013,CONCRETE TECHNOLOGY,D,3
23031A0111,R2322014,STRUCTURAL ANALYSIS,F,0
23031A0111,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,E,3
23031A0111,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0111,R2322017,ENGINEERING GEOLOGYLAB,C,1.5
23031A0111,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,B,2
23031A0111,R2322019,DESIGN THINKING & INNOVATION,A,2
23031A0112,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,E,2
23031A0112,R2322012,ENGINEERING GEOLOGY,E,3
23031A0112,R2322013,CONCRETE TECHNOLOGY,F,0
23031A0112,R2322014,STRUCTURAL ANALYSIS,F,0
23031A0112,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,F,0
23031A0112,R2322016,CONCRETE TECHNOLOGY LAB,B,1.5
23031A0112,R2322017,ENGINEERING GEOLOGYLAB,C,1.5
23031A0112,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,B,2
23031A0112,R2322019,DESIGN THINKING & INNOVATION,S,2
23031A0113,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,A,2
23031A0113,R2322012,ENGINEERING GEOLOGY,C,3
23031A0113,R2322013,CONCRETE TECHNOLOGY,C,3
23031A0113,R2322014,STRUCTURAL ANALYSIS,E,3
23031A0113,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,B,3
23031A0113,R2322016,CONCRETE TECHNOLOGY LAB,S,1.5
23031A0113,R2322017,ENGINEERING GEOLOGYLAB,S,1.5
23031A0113,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,A,2
23031A0113,R2322019,DESIGN THINKING & INNOVATION,S,2
23031A0114,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,E,2
23031A0114,R2322012,ENGINEERING GEOLOGY,E,3
23031A0114,R2322013,CONCRETE TECHNOLOGY,F,0
23031A0114,R2322014,STRUCTURAL ANALYSIS,E,3
23031A0114,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,F,0
23031A0114,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0114,R2322017,ENGINEERING GEOLOGYLAB,C,1.5
23031A0114,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,B,2
23031A0114,R2322019,DESIGN THINKING & INNOVATION,S,2
23031A0115,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,D,2
23031A0115,R2322012,ENGINEERING GEOLOGY,C,3
23031A0115,R2322013,CONCRETE TECHNOLOGY,E,3
23031A0115,R2322014,STRUCTURAL ANALYSIS,E,3
23031A0115,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,C,3
23031A0115,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0115,R2322017,ENGINEERING GEOLOGYLAB,C,1.5
23031A0115,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,B,2
23031A0115,R2322019,DESIGN THINKING & INNOVATION,S,2
23031A0116,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,D,2
23031A0116,R2322012,ENGINEERING GEOLOGY,D,3
23031A0116,R2322013,CONCRETE TECHNOLOGY,E,3
23031A0116,R2322014,STRUCTURAL ANALYSIS,F,0
23031A0116,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,F,0
23031A0116,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0116,R2322017,ENGINEERING GEOLOGYLAB,C,1.5
23031A0116,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,B,2
23031A0116,R2322019,DESIGN THINKING & INNOVATION,A,2
23031A0117,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,D,2
23031A0117,R2322012,ENGINEERING GEOLOGY,E,3
23031A0117,R2322013,CONCRETE TECHNOLOGY,E,3
23031A0117,R2322014,STRUCTURAL ANALYSIS,E,3
23031A0117,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,F,0
23031A0117,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0117,R2322017,ENGINEERING GEOLOGYLAB,C,1.5
23031A0117,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,B,2
23031A0117,R2322019,DESIGN THINKING & INNOVATION,S,2
23031A0118,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,E,2
23031A0118,R2322012,ENGINEERING GEOLOGY,F,0
23031A0118,R2322013,CONCRETE TECHNOLOGY,E,3
23031A0118,R2322014,STRUCTURAL ANALYSIS,F,0
23031A0118,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,F,0
23031A0118,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0118,R2322017,ENGINEERING GEOLOGYLAB,C,1.5
23031A0118,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,B,2
23031A0118,R2322019,DESIGN THINKING & INNOVATION,A,2
23031A0120,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,C,2
23031A0120,R2322012,ENGINEERING GEOLOGY,D,3
23031A0120,R2322013,CONCRETE TECHNOLOGY,B,3
23031A0120,R2322014,STRUCTURAL ANALYSIS,D,3
23031A0120,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,E,3
23031A0120,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0120,R2322017,ENGINEERING GEOLOGYLAB,S,1.5
23031A0120,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,A,2
23031A0120,R2322019,DESIGN THINKING & INNOVATION,S,2
23031A0121,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,B,2
23031A0121,R2322012,ENGINEERING GEOLOGY,D,3
23031A0121,R2322013,CONCRETE TECHNOLOGY,B,3
23031A0121,R2322014,STRUCTURAL ANALYSIS,D,3
23031A0121,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,B,3
23031A0121,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0121,R2322017,ENGINEERING GEOLOGYLAB,A,1.5
23031A0121,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,A,2
23031A0121,R2322019,DESIGN THINKING & INNOVATION,S,2
23031A0122,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,C,2
23031A0122,R2322012,ENGINEERING GEOLOGY,C,3
23031A0122,R2322013,CONCRETE TECHNOLOGY,C,3
23031A0122,R2322014,STRUCTURAL ANALYSIS,C,3
23031A0122,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,C,3
23031A0122,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0122,R2322017,ENGINEERING GEOLOGYLAB,S,1.5
23031A0122,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,B,2
23031A0122,R2322019,DESIGN THINKING & INNOVATION,S,2
23031A0123,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,D,2
23031A0123,R2322012,ENGINEERING GEOLOGY,D,3
23031A0123,R2322013,CONCRETE TECHNOLOGY,C,3
23031A0123,R2322014,STRUCTURAL ANALYSIS,E,3
23031A0123,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,E,3
23031A0123,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0123,R2322017,ENGINEERING GEOLOGYLAB,B,1.5
23031A0123,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,A,2
23031A0123,R2322019,DESIGN THINKING & INNOVATION,S,2
23031A0124,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,C,2
23031A0124,R2322012,ENGINEERING GEOLOGY,E,3
23031A0124,R2322013,CONCRETE TECHNOLOGY,E,3
23031A0124,R2322014,STRUCTURAL ANALYSIS,F,0
23031A0124,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,F,0
23031A0124,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0124,R2322017,ENGINEERING GEOLOGYLAB,C,1.5
23031A0124,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,B,2
23031A0124,R2322019,DESIGN THINKING & INNOVATION,A,2
23031A0125,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,E,2
23031A0125,R2322012,ENGINEERING GEOLOGY,E,3
23031A0125,R2322013,CONCRETE TECHNOLOGY,E,3
23031A0125,R2322014,STRUCTURAL ANALYSIS,F,0
23031A0125,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,F,0
23031A0125,R2322016,CONCRETE TECHNOLOGY LAB,A,1.5
23031A0125,R2322017,ENGINEERING GEOLOGYLAB,C,1.5
23031A0125,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,B,2
23031A0125,R2322019,DESIGN THINKING & INNOVATION,A,2
23031A0126,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,C,2
23031A0126,R2322012,ENGINEERING GEOLOGY,C,3
23031A0126,R2322013,CONCRETE TECHNOLOGY,B,3
23031A0126,R2322014,STRUCTURAL ANALYSIS,E,3
23031A0126,R2322015,HYDRAULICS &HYDRAULIC MACHINERY,D,3
23031A0126,R2322016,CONCRETE TECHNOLOGY LAB,S,1.5
23031A0126,R2322017,ENGINEERING GEOLOGYLAB,A,1.5
23031A0126,R2322018,REMOTE SENSING & GEOGRAPHICAL INFORMATIO,A,2
23031A0126,R2322019,DESIGN THINKING & INNOVATION,S,2
23031A0127,R2322011,MANAGERIAL ECONOMICS AND FINANCIAL ANALY,D,2
23031A0127,R2322012,ENGINEERING GEOLOGY,C,3
23031A0127,R2322013,CONCRETE TECHNOLOGY,C,3
